CODGEO,HT22,HT022,HT122,HT222,HT322,HT422,HT522,HTCH22,HTCH022,HTCH122,HTCH222,HTCH322,HTCH422,HTCH522,CPG22,CPG022,CPG122,CPG222,CPG322,CPG422,CPG522,CPGE22,CPGE022,CPGE122,CPGE222,CPGE322,CPGE422,CPGE522,CPGEL22,CPGEL022,CPGEL122,CPGEL222,CPGEL322,CPGEL422,CPGEL522,CPGEO22,CPGEO022,CPGEO122,CPGEO222,CPGEO322,CPGEO422,CPGEO522,VV22,VVUH22,VVLIT22,RT22,RTUH22,RTLIT22,AJCS22,AJCSUH22,AJCSLIT22,REG
07027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,130,0,0,130,0,0,0,16,0,0,16,0,0,0,114,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,84
07028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,101,0,0,0,101,0,0,10,0,0,0,10,0,0,91,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,84
07029,1,1,0,0,0,0,0,12,12,0,0,0,0,0,1,0,0,1,0,0,0,49,0,0,49,0,0,0,13,0,0,13,0,0,0,36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,84
07030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,5,6,2,0,1001,0,0,295,466,240,0,117,0,0,37,44,36,0,884,0,0,258,422,204,0,0,0,0,1,94,445,0,0,0,84
07032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,84
07034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07038,1,0,0,1,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,40,0,0,40,0,0,0,10,0,0,10,0,0,0,30,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,84
07041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07042,2,1,0,1,0,0,0,38,15,0,23,0,0,0,1,0,0,0,1,0,0,147,0,0,0,147,0,0,0,0,0,0,0,0,0,147,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,84
07044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,43,43,0,0,0,0,0,7,7,0,0,0,0,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,111,25,0,86,0,0,0,12,0,0,12,0,0,0,99,25,0,74,0,0,0,1,40,200,0,0,0,0,0,0,84
07051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07053,2,0,0,0,2,0,0,28,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07054,1,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07055,2,1,0,0,1,0,0,19,10,0,0,9,0,0,1,1,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,305,0,0,0,0,0,305,0,0,0,0,0,0,0,305,0,0,0,0,0,305,0,0,0,0,0,0,0,0,0,84
07059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07061,1,1,0,0,0,0,0,14,14,0,0,0,0,0,4,0,0,2,1,1,0,284,0,0,132,46,106,0,5,0,0,5,0,0,0,279,0,0,127,46,106,0,0,0,0,0,0,0,0,0,0,84
07062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07064,2,1,0,0,1,0,0,19,9,0,0,10,0,0,1,0,0,0,1,0,0,59,0,0,0,59,0,0,0,0,0,0,0,0,0,59,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,84
07065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,65,25,0,0,40,0,0,28,22,0,0,6,0,0,37,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,84
07070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07071,2,2,0,0,0,0,0,17,17,0,0,0,0,0,1,1,0,0,0,0,0,70,70,0,0,0,0,0,23,23,0,0,0,0,0,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,84
07073,2,2,0,0,0,0,0,18,18,0,0,0,0,0,1,0,0,0,0,1,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,84
07074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,35,35,0,0,0,0,0,14,14,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,140,0,0,0,140,0,0,31,0,0,0,31,0,0,109,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,84
07077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,164,0,0,0,164,0,0,0,0,0,0,0,0,0,164,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,84
07078,1,0,0,0,1,0,0,45,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29,0,0,0,29,0,0,4,0,0,0,4,0,0,25,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,84
07080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,118,0,0,0,118,0,0,42,0,0,0,42,0,0,76,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,84
07081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,71,0,0,0,0,71,0,1,0,0,0,0,1,0,70,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,84
07085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,80,20,0,0,0,60,0,5,5,0,0,0,0,0,75,15,0,0,0,60,0,0,0,0,0,0,0,0,0,0,84
07088,1,0,0,0,0,1,0,17,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,65,0,0,0,65,0,0,13,0,0,0,13,0,0,52,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,84
07090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,50,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,84
07095,1,1,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,106,0,0,0,0,0,106,0,0,0,0,0,0,0,106,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,84
07097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,193,0,0,68,125,0,0,27,0,0,27,0,0,0,166,0,0,41,125,0,0,0,0,0,0,0,0,0,0,0,84
07101,1,1,0,0,0,0,0,8,8,0,0,0,0,0,2,1,0,1,0,0,0,42,25,0,17,0,0,0,0,0,0,0,0,0,0,42,25,0,17,0,0,0,1,498,2675,0,0,0,0,0,0,84
07102,1,1,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,210,0,0,0,210,0,0,0,0,0,0,0,0,0,210,0,0,0,210,0,0,0,0,0,0,0,0,0,0,0,84
07110,2,0,0,1,1,0,0,66,0,0,23,43,0,0,4,1,0,0,2,1,0,343,90,0,0,183,70,0,3,0,0,0,3,0,0,340,90,0,0,180,70,0,2,35,200,0,0,0,0,0,0,84
07111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,84
07114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07115,1,0,0,1,0,0,0,10,0,0,10,0,0,0,1,0,0,1,0,0,0,158,0,0,158,0,0,0,0,0,0,0,0,0,0,158,0,0,158,0,0,0,1,60,302,0,0,0,0,0,0,84
07116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07117,1,0,0,1,0,0,0,15,0,0,15,0,0,0,1,0,0,0,1,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,84
07118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07119,2,1,0,1,0,0,0,22,14,0,8,0,0,0,2,2,0,0,0,0,0,239,239,0,0,0,0,0,5,5,0,0,0,0,0,234,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07120,2,1,0,1,0,0,0,93,87,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,200,0,0,0,84
07121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07126,1,0,0,0,1,0,0,40,0,0,0,40,0,0,7,0,0,2,2,1,2,785,0,0,52,130,55,548,164,0,0,0,21,1,142,621,0,0,52,109,54,406,0,0,0,0,0,0,0,0,0,84
07127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,134,0,0,0,134,0,0,4,0,0,0,4,0,0,130,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,84
07128,2,2,0,0,0,0,0,32,32,0,0,0,0,0,1,0,0,1,0,0,0,89,0,0,89,0,0,0,17,0,0,17,0,0,0,72,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,84
07129,1,0,0,1,0,0,0,13,0,0,13,0,0,0,1,0,0,0,0,1,0,129,0,0,0,0,129,0,29,0,0,0,0,29,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,84
07130,3,2,0,0,1,0,0,41,25,0,0,16,0,0,1,1,0,0,0,0,0,29,29,0,0,0,0,0,10,10,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07131,1,0,0,0,1,0,0,7,0,0,0,7,0,0,1,0,0,0,1,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,35,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,84
07132,1,0,0,0,1,0,0,19,0,0,0,19,0,0,2,2,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07133,1,0,0,1,0,0,0,96,0,0,96,0,0,0,1,0,0,0,0,1,0,771,0,0,0,0,771,0,84,0,0,0,0,84,0,687,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,84
07134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,182,0,0,0,182,0,0,3,0,0,0,3,0,0,179,0,0,0,179,0,0,1,52,122,0,0,0,0,0,0,84
07136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,51,51,0,0,0,0,0,30,30,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07138,1,0,0,1,0,0,0,23,0,0,23,0,0,0,1,0,0,0,1,0,0,53,0,0,0,53,0,0,0,0,0,0,0,0,0,53,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,84
07139,2,0,0,2,0,0,0,16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,198,0,0,0,198,0,0,0,0,0,0,0,0,0,198,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,84
07146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07147,1,1,0,0,0,0,0,7,7,0,0,0,0,0,1,0,0,1,0,0,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,65,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,84
07148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,29,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,84
07149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,30,0,0,0,30,0,0,7,0,0,0,7,0,0,23,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,84
07152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,105,15,0,0,90,0,0,24,0,0,0,24,0,0,81,15,0,0,66,0,0,0,0,0,0,0,0,0,0,0,84
07154,1,0,0,1,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07155,1,0,0,0,1,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,235,0,0,0,183,0,52,4,0,0,0,4,0,0,231,0,0,0,179,0,52,0,0,0,1,30,64,0,0,0,84
07157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
07158,1,0,0,1,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
